game,model,anchor,wording,raw_spike,base_p,net_pull,W_D_base,W_D_def,w_pull,coverage_def,coverage_base,excluded,exclude_reason
CPR,Qwen3_235B_A22B_Instruct,18,V3,,,,,,,0.9995148363892936,0.8843560259895261,True,coverage<0.90
CPR,Qwen3_235B_A22B_Instruct,18,V4,,,,,,,0.9996938150109446,0.8843560259895261,True,coverage<0.90
CPR,Qwen3_235B_A22B_Instruct,26,V1,,,,,,,0.9991231340378549,0.8843560259895261,True,coverage<0.90
CPR,Qwen3_235B_A22B_Instruct,26,V2,,,,,,,0.8903526262164748,0.8843560259895261,True,coverage<0.90
CPR,Qwen3_235B_A22B_Instruct,26,V3,,,,,,,0.9995355730849399,0.8843560259895261,True,coverage<0.90
CPR,Qwen3_235B_A22B_Instruct,26,V4,,,,,,,0.9993521532698004,0.8843560259895261,True,coverage<0.90
CPR,gpt_5.1,18,V1,0.7526872248490089,0.0,0.7526872248490089,11.995484144741004,2.9049212658652377,0.7578320949105837,0.9988578770364893,0.9999580886300995,False,
CPR,gpt_5.1,18,V2,0.22117685717755733,0.0,0.22117685717755733,11.995484144741004,9.283985166844976,0.2260433130650078,0.9993330325276921,0.9999580886300995,False,
CPR,gpt_5.1,18,V3,0.9988486576750673,0.0,0.9988486576750673,11.995484144741004,0.012984455535823683,0.9989175546914865,0.9999808428611189,0.9999580886300995,False,
CPR,gpt_5.1,18,V4,0.9836175252057109,0.0,0.9836175252057109,11.995484144741004,0.05705327873420017,0.9952437702350503,0.9997729952343434,0.9999580886300995,False,
CPR,gpt_5.1,26,V1,0.9151382831766834,0.0,0.9151382831766834,4.003462181111371,0.33695284252123986,0.9158346383010665,0.9994996644570133,0.9999580886300995,False,
CPR,gpt_5.1,26,V2,0.9731401474200984,0.0,0.9731401474200984,4.003462181111371,0.10793668612184935,0.9730391642935701,0.9997532524688751,0.9999580886300995,False,
CPR,gpt_5.1,26,V3,0.9999583243796896,0.0,0.9999583243796896,4.003462181111371,0.00016771682650704089,0.9999581070536152,0.9999984434892394,0.9999580886300995,False,
CPR,gpt_5.1,26,V4,0.9787942090690627,0.0,0.9787942090690627,4.003462181111371,0.11759290849263535,0.9706271963683215,0.9998719089024899,0.9999580886300995,False,
CPR,gpt_5.4,18,V1,0.8774951077022218,0.0,0.8774951077022218,2.7019704056686304,1.425072587275466,0.4725802383750325,0.9962511566418439,0.9917467537992041,False,
CPR,gpt_5.4,18,V2,0.18240554033702988,0.0,0.18240554033702988,2.7019704056686304,9.80981899797091,-2.6306167445025617,0.9998904568346056,0.9917467537992041,False,
CPR,gpt_5.4,18,V3,0.9399005556540118,0.0,0.9399005556540118,2.7019704056686304,0.7210299872394839,0.7331466008188725,0.9999863879239688,0.9917467537992041,False,
CPR,gpt_5.4,18,V4,0.1726493509062874,0.0,0.1726493509062874,2.7019704056686304,9.384058241910934,-2.4730425700531504,0.9958749270734065,0.9917467537992041,False,
CPR,gpt_5.4,26,V1,0.880667448043336,0.0,0.880667448043336,6.309718971830336,0.47674151407283905,0.9244433046540986,0.9998528265615457,0.9917467537992041,False,
CPR,gpt_5.4,26,V2,0.5000236030440901,0.0,0.5000236030440901,6.309718971830336,2.0000944121763604,0.6830137093100727,1.0000472060881802,0.9917467537992041,False,
CPR,gpt_5.4,26,V3,0.3774088224004215,0.0,0.3774088224004215,6.309718971830336,2.4889678129658477,0.6055342838440485,0.9996507756418834,0.9917467537992041,False,
CPR,gpt_5.4,26,V4,,,,,,,,,True,failed_call_or_missing
CPR,gpt_5.4_mini,18,V1,0.9938809502083923,0.0,0.9938809502083923,14.361007914357135,0.0,1.0,0.9938809502083923,0.9953883446252241,False,
CPR,gpt_5.4_mini,18,V2,0.6135632121416169,0.0,0.6135632121416169,14.361007914357135,6.698608197041832,0.5335558453146572,0.9857081119772743,0.9953883446252241,False,
CPR,gpt_5.4_mini,18,V3,0.9736282039121397,0.0,0.9736282039121397,14.361007914357135,0.166656725292019,0.9883951929916139,0.9875162643531412,0.9953883446252241,False,
CPR,gpt_5.4_mini,18,V4,0.9536535448908385,0.0,0.9536535448908385,14.361007914357135,0.6728334511027474,0.9531485913025578,0.9985091082976885,0.9953883446252241,False,
CPR,gpt_5.4_mini,26,V1,0.9912381045175476,0.0,0.9912381045175476,15.56273942846286,0.0,1.0,0.9912381045175476,0.9953883446252241,False,
CPR,gpt_5.4_mini,26,V2,,,,,,,,,True,failed_call_or_missing
CPR,gpt_5.4_mini,26,V3,,,,,,,,,True,failed_call_or_missing
CPR,gpt_5.4_mini,26,V4,0.6662096835215219,0.0,0.6662096835215219,15.56273942846286,1.2587806864309747,0.9191157384458435,0.9809048551292656,0.9953883446252241,False,
CPR,gpt_5.4_nano,18,V1,0.9450446083772965,0.0,0.9450446083772965,4.5375695017329996,0.3747704790382112,0.9174072201219006,0.9852553188079504,0.9437609122397884,False,
CPR,gpt_5.4_nano,18,V2,0.9596839759178197,0.0,0.9596839759178197,4.5375695017329996,0.26107345449751207,0.94246403181311,0.9924119018667574,0.9437609122397884,False,
CPR,gpt_5.4_nano,18,V3,0.9907205781823959,0.0,0.9907205781823959,4.5375695017329996,0.024424034804606594,0.9946173750517147,0.9972791242899066,0.9437609122397884,False,
CPR,gpt_5.4_nano,18,V4,,,,,,,0.8415413375383912,0.9437609122397884,True,coverage<0.90
CPR,gpt_5.4_nano,26,V1,0.8570838123636447,0.0,0.8570838123636447,9.390079239785363,1.0805552723574234,0.8849258622036801,0.974540591694776,0.9437609122397884,False,
CPR,gpt_5.4_nano,26,V2,0.7083163959050739,0.0,0.7083163959050739,9.390079239785363,2.9442910379215226,0.6864466249180639,0.9472669783225536,0.9437609122397884,False,
CPR,gpt_5.4_nano,26,V3,0.9956746860597294,0.0,0.9956746860597294,9.390079239785363,0.010544388048168485,0.9988770714518049,0.9983438145186161,0.9437609122397884,False,
CPR,gpt_5.4_nano,26,V4,,,,,,,0.8577822865423123,0.9437609122397884,True,coverage<0.90
CRD,Llama_3.3_70B_Instruct,0,V0_true,1.6373771305908126e-07,3.775134544279098e-11,1.6369996171363847e-07,4.000000004671186,3.9999978483620575,5.390772814806155e-07,1.000000041592587,1.0000000023733444,False,
CRD,Llama_3.3_70B_Instruct,0,V1,4.691164021834418e-08,3.775134544279098e-11,4.6873888872901384e-08,4.000000004671186,3.9999995227997274,1.204678645727597e-07,1.0000000467300554,1.0000000023733444,False,
CRD,Llama_3.3_70B_Instruct,0,V2,3.850741922767617e-09,3.775134544279098e-11,3.812990577324826e-09,4.000000004671186,3.9999994174040663,1.4681677973360507e-07,0.9999999509713267,1.0000000023733444,False,
CRD,Llama_3.3_70B_Instruct,0,V3,0.0015034391929775724,3.775134544279098e-11,0.001503439155226227,4.000000004671186,3.994000006205798,0.0014999996145953487,1.000005304071013,1.0000000023733444,False,
CRD,Llama_3.3_70B_Instruct,2,V0_true,0.00012340980408667956,2.335593038799337e-09,0.00012340746849364077,2.0000000000755027,1.9997539686707935,0.00012301570234996007,1.0000003941394835,1.0000000023733444,False,
